1|Государственное учреждение здравоохранения Саратовской области «Городская больница г. Балаково»|413840, Саратовская обл., г.Балаково, ул.Академика Жук, д.64|10|(8453) 35-88-40|Крючкова Надежда Николаевна|http://blkgb1.medportal.saratov.gov.ru/|Городская больница г.Балаково  -  многопрофильный стационар с коечной мощностью 761 круглосуточная койка и 10 коек дневного стационара. Больница имеет статус межрайонного центра по оказанию  специализированной медицинской помощи жителям  близлежащих  районов области.
3|Государственное учреждение здравоохранения Саратовской области «Городская поликлиника № 1 г. Балаково»|413841,  Саратовская обл., г.Балаково, ул.Комарова,  д.126|10|(8453) 36-00-59|Самарина Наталья Николаевна|http://blkgp3.medportal.saratov.gov.ru/|ГУЗ СО «Городская поликлиника № 1» г. Балаково существует с 1962 года. В состав поликлиники входит:5 лечебных отделений: Терапевтические отделения; Центр амбулаторной хирургии; Женская консультация; Дневной стационар; параклинические отделения: Отделение лучевой диагностики; Клинико-диагностическая лаборатория; Кабинет функциональной диагностики. Доврачебная помощь оказывается по следующим направлениям: акушерское дело, лабораторная диагностика, лечебная физкультура и медицинский массаж, рентгенология, физиотерапия, функциональная диагностика. Амбулаторно – поликлиническая помощь по следующим направлениям: терапия, инфекционные болезни, кардиология, неврология, отоларингология, офтальмология, пульмонология, урология, хирургия, онкология, эндокринология, гинекология, физиотерапия, рентгенология предварительные и периодические медицинские осмотры, экспертиза на право владения оружием, экспертиза профпригодности, освидетельствование на право вождения автотранспорта.
3|Государственное учреждение здравоохранения Саратовской области «Городская поликлиника № 2» г. Балаково»|413864, Саратовская обл., г.Балаково, ул.Степная, д.10А|10|(8453) 35-70-20|Шестаков Сергей Владимирович|http://blkgp5.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области "Городская поликлиника № 2 г.Балаково" расположено в 5-ти этажном типовом здании с центральными коммуникациями. Основные лечебные, диагностические, административные, хозяйственные и вспомогательные подразделения расположены в отдельных боксах. Материально-техническая база ГУЗ СО "Городская поликлиника № 2 г.Балаково" удовлетворительная, имеется перечень необходимого современного оборудования для проведения лечебно-диагностического процесса на современном уровне и в полном объеме.Проектная мощность ГУЗ СО "Городская поликлиника № 2 г.Балаково" – 380 врачебных посещений в смену, фактическая 476,6 врачебных посещений в смену, женской консультации - 150 врачебных посещений в смену, работа осуществляется в две смены по утвержденным графикам, согласованных с профсоюзным комитетом.
2|Государственное учреждение здравоохранения Саратовской области «Детская городская больница г. Балаково»|413840, Саратовская обл., г.Балаково, ул.Ак.Жук, д.65|10|(8453) 44-06-04|Балашов Владимир Иванович|http://blkdgb1.medportal.saratov.gov.ru/|Более 10 лет больница функционирует как межрайонный центр, оказывая неотложную круглосуточную специализированную медицинскую помощь детям близлежащих районов Саратовской области. Ежегодно в стенах больницы восстанавливают здоровье более 6 500 детей в возрасте от 0 до 15 лет. Лечение осуществляется в соответствии с современными стандартами квалифицированными врачами – специалистами.
4|Государственное учреждение здравоохранения Саратовской области «Детская городская поликлиника г. Балаково»|413857, Саратовская обл., г.Балаково, ул.Степана Разина, д.5|10|(8453)35-82-91|Маркина Лариса Валерьевна|http://blkdgp.medportal.saratov.gov.ru/|В ГУЗ СО "Детская городская поликлиника г. Балаково" бесплатно оказывается первичная медико-санитарная помощь (ПМСП). Включает в себя:лечение наиболее распространённых болезней, травм, отравлений и других, требующих неотложной помощи состояний, мед. профилактику заболеваний, осуществление мероприятий по проведению профилактических прививок, профилактических осмотров, диспансерного наблюдения здоровых детей, лиц с хроническими заболеваниями, санитарно-гигиеническое просвещение и проведение других мероприятий, связанных с оказанием ПМСП гражданам по месту жительства. ПМСП оказывается в амбулаторно-поликлинических учреждениях государственной, муниципальной и частной систем здравоохранения.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Дергачевская районная больница»|413450, Саратов.обл., р.п.Дергачи, Больничный пр-д, д.2|11|(84563) 2-21-30|Хусаинов Шамиль Шакирзянович|http://dercrb.medportal.saratov.gov.ru/|ГУЗ СО «Дергачевская РБ». Медицинская помощь населению Дергачевского района оказывается сетью ЛПУ: РБ со стационаром на 110 коек и поликлиникой на 226 посещений в смену, отделением общей врачебной практики в п. Мирный, дневными стационарами на 25 коек, 31 фельдшерско-акушерскими пунктами. В соответствии с лицензией на осуществление медицинской деятельности ГУЗ СО «Дергачевская РБ» оказывает:скорую медицинскую помощь,первичную медико-санитарную помощь, предоставляемую в амбулаторно-поликлинических учреждениях и дневных стационарах,первичную медико-санитарную помощь, предоставляемую в больничных учреждениях, специализированную медицинскую помощь . Медицинские работники прилагают усилия и делают все зависящее от них для того, чтобы изменить демографические показатели и добиться качественного медицинского обслуживания жителей района. За заслуги в развитии социальной, экономической и культурной сфер ГУЗ СО «Дергачевская РБ» занесена на «Доску почета» Саратовской области.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Екатериновская районная больница»|412120, Саратовская обл., р.п.Екатериновка, ул.50 лет Октября, д.93|12|(84554) 2-16-85|Гурьянова Екатерина Владимировна|http://ekcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения «Екатериновская районная больница» создано в соответствии с законодательством Российской Федерации и является лечебно-профилактическим учреждением.Учредителем Учреждения является администрация объединенного муниципального образования Екатериновского района Саратовской области.Учреждение находится в ведении министерства здравоохранения Саратовской области.Лицензия: ЛО-64-01-000256 от 19 ноября 2008 г.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Ершовская районная больница»|413500, Саратовская обл., г.Ершов, ул.Медиков, д.3А|13|(84564) 5-42-17|Севастьянов Сергей Юрьевич|http://erscrb.medportal.saratov.gov.ru/|ГУЗ СО «Ершовская РБ».Режим работы: поликлиника - с 800 – 1700; стационар - круглосуточно. В состав учреждения входят следующие отделения: гинекологическое, хирургическое, терапевтическое, родовое, педиатрическое,отделение скорой медицинской помощи.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Калининская районная больница»|412480, Саратовская обл., Калининский р-н, г.Калининск, Поликлинический пер, 1|14|(84549) 2-14-72|Софронов Александр Сергеевич|http://klncrb.medportal.saratov.gov.ru/|ГУЗ СО «Калининская ЦРБ»- многопрофильное лечебное учреждение. Режим работы – круглосуточно. В учреждении оказываются виды медицинской помощи по следующим направлениям: акушерство и гинекология, инфекционные болезни, неврология, отоларингология, офтальмология, терапия, хирургия, онкология, педиатрия, стоматология терапевтическая, урология, стоматология хирургическая, эндокринология, дерматовенерология, детская хирургия. В учреждении доступны бесплатная медицинская помощь по программе обязательного медицинского страхования; платные медицинские услуги; услуги по договорам с корпоративными клиентами. Лицензия на осуществление медицинской деятельности - ЛО-64-01-001807 выдана Министерством здравоохранения Саратовской области от 23.08.2013г.
1,2,8|Государственное учреждение здравоохранения Саратовской области «Красноармейская районная больница»|412800, Саратовская обл., г.Красноармейск, ул.Кузнечная, д.5|15|(84550) 2-11-50|Сапрунов Алексей Валерьевич|http://kracrb.medportal.saratov.gov.ru/|ГУЗ СО "Красноармейская районная больница". Направление лечебной деятельности: акушерское дело, лабораторная диагностика, лечебное дело, лечебная физкультура и спортивная медицина, медицинские осмотры медицинский массаж, медицинская статистика, организация сестринского дела, рентгенология, сестринское дело, физиотерапия, функциональная диагностика, гастроэнтерология, инфекционные болезни, кардиология, контроль качества медицинской помощи, клиническая лабораторная диагностика, неврология, общественное здоровье и организация здравоохранения, оториноларингология, офтальмология, пульмонология, терапия, травматология и ортопедия, урология, хирургия, ультразвуковая диагностика, экспертиза временной нетрудоспособности, эндокринология, эндоскопия, онкология, профпатология, экспертиза профпригодности, акушерство и гинекология, дерматовенерология, экспертиза на право владения оружием, общая практика, общая врачебная практика (семейная медицина).
1,2,8|Государственное учреждение здравоохранения Саратовской области «Краснокутская районная больница»|413230, Саратовская обл., г.Красный Кут, пр-кт.Победы, д.28|16|(84560) 5-10-26|Карга Елена Валериевна|http://krkcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области "Краснокутская районная больница". Учреждение является динамически развивающимся структурным подразделением, в котором работает 460 человек, из них 45 врача и 224 средних медицинских работника. В настоящее время РБ представлена 28 подразделениями, в которые входят собственно стационар, поликлиника, Дьяковская участковая больница, а также 25 фельдшерско-акушерских пунктов. Коечный фонд представлен 132 круглосуточными койками и 52 койками дневного стационара. Поликлиника рассчитана на 286 посещений в смену. Численность обслуживаемого населения – 34600 человек. Радиус охвата медицинской помощью около 53 км.В связи с реализацией национального проекта ГУЗ СО "Краснокутская РБ" оснащено самым современным диагностическим и лечебным оборудованием, внедряются новые технологии в лечебно –диагностический процесс.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Краснопартизанская районная больница»|413540, Саратовская обл., Краснопартизанский р-он, п.Горный, ул.Саратовская, д.3|17|(84577) 2-12-32|Буданова Лидия Викторовна|http://krpcrb.medportal.saratov.gov.ru/|Коечный фонд Краснопартизанской РБ составляет 76 круглосуточных коек и 21 койку дневного стационара в поликлинике. В районе оказывают помощь 15 фельдшерско-акушерских пункта, в которых трудятся опытные медицинские работники. Весь медицинский персонал ФАПов имеет сертификаты.В ГУЗ СО "Краснопартизанская РБ" располагаются следующие отделения: терапевтическое, акушерское, стоматологическое, педиатрическое, хирургическое, инфекционное, гинекологическое. Районная поликлиника представлена: клинико-диагностической лабораторией, кабинетом функциональной диагностики, рентгенологическим отделением, кабинетом ультразвукового исследования, эндоскопии. В ГУЗ СО "Краснопартизанская РБ" работают сотрудники, имеющие звание отличник здравоохранения, государственные награды, почетные грамоты МЗ РФ, МЗ СО, Краснопартизанского района.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Лысогорская районная больница»|412860, Саратовская обл., Лысогорский р-н,  р.п.Лысые Горы, ул.Советская, д.36|18|(84551) 2-17-43|Ситенкова Людмила Викторовна|http://liscrb.medportal.saratov.gov.ru/|ГУЗ СО "Лысогорская РБ" - многопрофильное лечебное учреждение.Учредитель – Министерство здравоохранения Саратовской области.Режим работы: Понедельник-пятница, 8-00 – 17-00 Лицензия № ЛО-64-01-002222 (Приложения №1, №2) от 05.02.2014 выдана Министерством здравоохранения Саратовской области. Перечень оказываемых бесплатно видов медицинской помощи: амбулаторно-поликлиническая помощь, доврачебная медицинская помощь, первичная медико-санитарная помощь, стоматология, фтизиатрия, наркологическое освидетельствование, акушерское дело, анестезиология и реаниматология, диетология, лабораторная диагностика, медицинская статистика, операционное дело, рентгенологияневрология, оториноларингология, офтальмология, педиатрия, терапия, хирургия, экспертиза временной нетрудоспособности, дерматовенерология, инфекционные болезни, контроль качества медицинской помощи, профпаталогия, эндоскопия, неонаталогия, эндокринология.
7|Государственное учреждение здравоохранения «Марксовский Дом ребенка для детей с заболеванием центральной нервной системы и нарушением психики» министерства здравоохранения Саратовской области|413093, Саратовская обл., г.Маркс, Проспект строителей д.1|19|(84567)5-18-75|Дудков Александр Федорович|http://mrksdomreb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения «Марксовский Дом ребенка для детей с заболеванием центральной нервной системы и нарушением психики» Министерства здравоохранения Саратовской области»,  двухэтажное здание общей площадью 1680 кв.м., режим работы - круглосуточно.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Марксовская районная больница»|413090, Саратовская обл., г.Маркс, ул.Загородная роща, д.51|19|(84567) 5-17-10|Пархонюк Игорь Вадимович|http://marcrb.medportal.saratov.gov.ru/|ГУЗ СО «Марксовская ЦРБ - одно из крупнейших лечебно - профилактическое учреждений г. Маркса и Марксовского района, структура которой включает в себя взрослую поликлинику, детскую поликлинику и круглосуточный стационар. На базе взрослой поликлинике работает школа «Здоровья». Поликлиника работает с 8.00 – 18.00, в субботу с 9.00 – 12.00, воскресенье – выходной. Стационарная помощь представлена следующими отделениями: терапевтическое, хирургическое, акушерское, гинекологическое, детское соматическое, детское инфекционное, инфекционное, реанимационное, дневной стационар. Также в сельской местности расположены следующие лечебно-профилактические учреждения: Липовская участковая больница, Подлесновская врачебная амбулатория,37 фельдшерско-акушерских пунктов.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Новобурасская районная больница»|412580, Саратовская обл., р.п.Новые Бурасы, 1-й Советский переулок, д.1|20|(84557) 2-13-64|Елесина Марина Борисовна|http://nbcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области "Новобурасская районная больница" создано в соответствии с законодательством Российской Федерации и является лечебно-профилактическим учреждением.Учредителем Учреждения является администрация объединенного муниципального образования Новобурасского района Саратовской области Учреждение находится в ведении министерства здравоохранения Саратовской области.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Новоузенская районная больница»|413361, Саратовская обл., Новоузенский р-н, г.Новоузенск, ул.Московская, д.44|21|(4562) 2-18-57|Акатова Елена Анатольевна|http://novouzcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области "Новоузенская районная больница" создано в соответствии с законодательством Российской Федерации, распоряжением правительства Саратовской области от 29 декабря 2012г. № 409-Пр. ГУЗ СО "Новоузенская РБ" имеются следующие структурные подразделения: Стационар ГУЗ СО "Новоузенская РБ" в его составе 6 отделений (хирургия, терапия, гинекология, акушерское отделение, детское, инфекционное отделение.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Озинская районная больница»|413620, Саратовская обл., р.п.Озинки, ул.Большевистская, д.37|22|(84576) 4-10-48|Платов Андрей Юрьевич|http://ozcrb.medportal.saratov.gov.ru/|Озинская районная больница является динамически развивающимся структурным подразделением, в котором работает 308 человек, из них 24 врачей и 140 средних медицинских работника. В настоящее время РБ представлена 23 подразделениями, в которые входят собственно РБ, офис врача общей практики в п.Сланцевый Рудник, а также 21 фельдшерско-акушерских пункта.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Петровская районная больница»|412540, Саратовская обл., г.Петровск, ул.Красноармейская, д.14|23|(84555) 2-87-57; 2-87-59|Вагаев Дмитрий Владимирович|http://petrcrb.medportal.saratov.gov.ru/| ГУЗ СО «Петровская РБ» работает в системе ОМС, оказывает в рамках территориальной программы государственных гарантий: 1. Первичную медико-санитарную помощь, в том числе: · первичную доврачебную медико-санитарную помощь; · первичную врачебную медико-санитарную помощь; · первичную специализированную медико-санитарную помощь по специальностям акушерство и гинекология, травматология и ортопедия, офтальмология, отоларингология, хирургия, кардиология, педиатрия, инфекционные болезни, стоматология, неврология, эндокринология, дерматовенерология, фтизиатрия; 2. Паллиативную медицинскую помощь в стационарных условиях. 3. Скорую медицинскую помощь. Осуществляет платные медицинские услуги.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Питерская районная больница»|413320, Саратовская обл., с.Питерка, ул.40-лет Победы, д.1А|24|(845-61) 2-10-01|Александр Анатольевич Боженко|http://pitcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области "Питерская районная больница" многопрофильное лечебное учреждение, Учредитель — администрация Питерского муниципального района. Больница основана в 1901г. ГУЗ СО "Питерская РБ" оказывает круглосуточную амбулаторно-поликлиническую, стационарную неотложную помощь жителям Питерского муниципального района.
13|Государственное учреждение здравоохранения «Пугачевский межрайонный психоневрологический диспансер» министерства здравоохранения Саратовской области|413720, Саратовская обл., г.Пугачев, ул.Сеницы, д.1|25|(84574) 2-17-49|Ивлиева Елена Святославовна|http://pugpni.medportal.saratov.gov.ru/|Обслуживаемые районы: 1. г.Пугачев и район 2. Ивантеевский район 3. Перелюбский район
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Пугачевская районная больница»|413720,Саратовская обл., г.Пугачев, ул.Советская, д.142|25|(84574) 2-25-97|Заботина Ольга Александровна|http://pugcrb.medportal.saratov.gov.ru/|ГУЗ СО «Пугачевская ЦРБ» оказывает лечебно-профилактическую и организационно-методическую помощь населению Пугачевского района, а по некоторым видам - жителям близлежащих районов.В структуру ЦРБ входят: районная поликлиника для приема взрослого населения, детская поликлиника, женская консультация, стоматологическая поликлиника, дневной стационар. Стационар по профилям: терапия, патология беременных, койки для беременных и родильниц, педиатрия, патология новорожденных, взрослые и детские инфекционные болезни, хирургия, гинекология, травматология, восстановительное лечение, реанимация и анестезиология, неврология - диагностическая база – рентгенологическое отделение, в том числе флюорографические, маммографический кабинеты, отделение функциональной диагностики, эндоскопический кабинет, кабинеты УЗИ, клинико-диагностическая лаборатория, межрайонная диагностическая лаборатория инфекционных заболеваний методом ИФА (лаборатория СПИД). Имеется отделение платных услуг
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Ровенская районная больница»|Медицинская ул., 1, Ровное, Саратовская обл., 413270|26|(84596) 2-12-10|Мириева Ирана Джалиловна|http://rovcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области "Ровенская районная больница" создано в соответствии с законодательством Российской Федерации и является лечебно-профилактическим учреждением.Учреждение находится в ведении министерства здравоохранения Саратовской области.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Романовская районная больница»|412270, Саратовская обл., Романовский р-н, р.п.Романовка, ул.Войно-Ясенецкого, д.4|27|(84544) 4-03-01|Горбунов Александр Николаевич|http://romcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области "Романовская районная больница" создано в соответствии с законодательством Российской Федерации и является лечебно-профилактическим учреждением. Учредителем Учреждения является администрация объединенного муниципального образования Романовского района Саратовской области Учреждение находится в ведении министерства здравоохранения Саратовской области. Медицинская деятельность Центральной районной больницы осуществляется на основании Лицензии Министерства здравоохранения Саратовской области № ЛО- 64-01-000070 от 25 апреля 2008 г.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Ртищевская районная больница»|412030, Саратовская обл.,г.Ртищево, ул.Красная, д.18|28|(84540) 4-27-85|Крикунов Сергей Валерьевич|http://rticrb.medportal.saratov.gov.ru/|ГУЗ СО "Ртищевская ЦРБ" представлена:стационаром , поликлиникой, детской поликлиникой, 2 амбулаториями, отделением врача общей практики , 27 ФАПами. В стационаре ЦРБ имеются отделения: терапевтическое, хирургическое ,гинекологическое, детское инфекционное, педиатрическое, инфекционное, неврологическое, отделение сестринского ухода с. Ключи , отд. сестринского ухода с. Елань
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Самойловская районная больница»|412370, Саратовская обл., Самойловский р-н, р.п.Самойловка, ул.Пролетарская, д.2|29|(84548) 2-11-80|Артёмов Леонид Александрович|http://samcrb.medportal.saratov.gov.ru/|ГУЗ "Самойловская РБ", режим работы с 8-00 до 17-00 суббота, воскресенье – выходной. Лицензия Лицензия ЛО-64-01-002198 от 30 января 2014 года. Действительна бессрочно
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Советская районная больница»|413210, Саратовская обл., Советский р-н, р.п.Степное, ул.Кирова, д.10|30|(84566) 5-10-50|Турукин Сергей Васильевич|http://stepcrb.medportal.saratov.gov.ru/|В ГУЗ СО "Советская РБ" широко развита диагностическая служба. Имеются два рентгеновских, флюорографический кабинеты; функциональная УЗИ-диагностика, фиброгастроскопия, объединенная клинико-биохимическая лаборатория. Хирургическое отделение имеет две операционных. Родильное отделение укомплектовано дыхательной аппаратурой. Лечебная база представлена 6-ю стационарными отделениями, поликлиникой. Работает отделение скорой медицинской помощи. В больнице осуществляется круглосуточное врачебное дежурство. В поликлинике РБ ведется прием по 21 врачебной специальностям: терапии, педиатрии, хирургии, подростковой службе, гинекологии, стоматологии, профпатологии, фтизиатрии взрослой и детской, инфекционным болезням. Работают кабинеты планирования семьи, здорового образа жизни, инфекционных заболеваний, переливания крови.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Медико-санитарная часть городского округа ЗАТО Светлый»|412163, Саратовская обл., п.Светлый, ул.Коваленко, д.16|31|(4558) 3-33-70|Тимофеева Олеся Викторовна|http://svetmsc.medportal.saratov.gov.ru/|ГУЗ СО "МСЧ городского округа ЗАТО Светлый" является комплексным лечебно-профилактическим учреждением, обеспечивающим доврачебную, амбулаторно-поликлиническую и стационарную, в том числе первичную медико-санитарную, квалифицированную и специализированную медицинскую помощь населению. МСЧ представляет собой объединенное медицинское учреждение, состоящее из стационара и поликлиники. ГУЗ СО" МСЧ городского округа ЗАТО Светлый" состоит из 3-х этажного здания стационара 4-х этажного здания поликлиники..В поликлинике имеются следующие кабинеты: кардиологический, эндокринологический, физиотерапевтический, онкологический, стоматологический, офтальмологический, ЛОР, фтизиатрический, неврологический, дермато-венерологический, рентгенологический, отделение скорой медицинской помощи. Приём в поликлинике ведётся по 16 специальностям. В поликлинике МСЧ функционируют кабинет врача общей практики и детского хирурга. В составе МСЧ имеется отделение фельдшерской скорой медицинской помощи.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Татищевская районная больница»|412170, Саратовская обл., р.п.Татищево, ул.Мичурина, д.9|31|(84558) 4-19-82|Самедов Игорь Автандилович|http://tatcrb.medportal.saratov.gov.ru/|Сегодня ГУЗ СО "Татищевская центральная районная больница" располагается в нескольких корпусах и занимает довольно обширную территорию. .С 2006 года Управление здравоохранения Администрации объединенного муниципального образования Татищевского района реорганизовано в отдел здравоохранения Администрации объединенного муниципального образования Татищевского района. Статистика показывает, что в рамках района медицинские кадры менялись довольно часто, однако заведующие больницами и амбулаториями работали на одном месте по 10 и более лет. Это, конечно, способствовало развитию и укреплению каждого лечебного учреждения, подбору квалифицированных кадров, появлению своих местных династий специалистов-медиков, которые ныне успешно трудятся в лечебных учреждениях района.
1,2,3,4,8|Государственное учреждение здравоохранения Саратовской области «Федоровская районная больница»|413410, Саратовская обл., р.п.Мокроус, ул.Юнева, д.18|32|(84565) 5-04-04|Андреев Евгений Петрович|http://mokcrb.medportal.saratov.gov.ru/|Государственное учреждение здравоохранения Саратовской области «Федоровская районная больница» является динамически развивающимся структурным подразделением, в котором работает 326 человек, из них 24 врача и 136 средних медицинских работника. В настоящее время РБ представлена 22 подразделениями, в которые входят собственно РБ, офис врача общей практики с. Долина, офис врача общей практики с.Семеновка, а также 19 фельдшерско-акушерских пунктов. Коечный фонд представлен 96 круглосуточной койкой и 42 койки дневного стационара. Поликлиника рассчитана на 300 посещений в смену. Численность обслуживаемого населения – 20967 человек. Радиус охвата медицинской помощью около 45 км.
